SectionItemGuid	SectionID	Ordinal	Level	Type	Number	MainText	GroupMember	GroupText	Condition	BranchIf	VariableName	ScreenTemplate	Arguments	VariableScope	Required	AbsMin	AbsMax	PromptUnder	PromptOver	LegalValueTable	ExternalValidation	ConfirmChange	HideNext	HideBack	ConfirmNext	ConfirmBack	MainTextColor	HelpText	OtherText1	OtherText1Color	OtherText2	OtherText2Color	OtherText3	OtherText3Color	Action1Event	Action1Type	Action1Argument	Action1Target	Action2Event	Action2Type	Action2Argument	Action2Target	Action3Event	Action3Type	Action3Argument	Action3Target	Action4Event	Action4Type	Action4Argument	Action4Target	Action5Event	Action5Type	Action5Argument	Action5Target	Action6Event	Action6Type	Action6Argument	Action6Target	Comment	OnBranch	OnChange	OnLoad	OnUnload	CustomValidation	CustomValidationFailMessage	Visible
925dca94-c220-4219-81cb-d5ebd63e5da0	305	30	3	Checkpoint	2.2.2	"Si la razón es ""Otra"""	NULL	NULL	@muestraFroteNPNoRazon = 888	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
f529e063-402d-4bea-aa5b-2e2df7c06e61	305	31	4	Question	2.2.2.1	Especifique la otra razón	0	NULL	NULL	NULL	muestraFroteNPNoRazonOtra_esp	TextBox	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
05906476-886d-4a89-a329-13c92cff55c8	305	32	2	Checkpoint	2.3	Si colectó muestra de Frote NF	NULL	NULL	@muestraFroteNP = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
053385eb-0fb8-4df7-a9fe-c80691ed73cc	305	33	3	Question	2.3.1	¿Cuándo tomó el hisopo NF?	0	NULL	NULL	NULL	muestraFroteNPFechaHora	DateTime	NULL	4	1	6/1/2007	NULL	NULL	NULL	NULL	EV.C5.FechaHoraObtencionMuestra	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
ac64b01e-8c44-4dc3-b015-d1f38c78abe3	305	34	1	Checkpoint	3	Si colectamos una muestra	NULL	NULL	@muestraHecesColecta = 1 OR @muestraFroteNP = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
515a8acb-9d38-4454-9789-fcd66022c64c	305	35	2	Question	3.1	(A la enfermera) ¿El paciente ha firmado consentimiento escrito para conservar sus muestras para usarlas en proyectos futuros con nuevas pruebas y para buscar otras causas de estas enfermedades?	0	NULL	NULL	NULL	consentimientoGuardarMuestras	RadioButtons	NULL	2	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
db1eb203-bae2-4187-9d66-09bc3764ccb1	318	1	1	Question	1	Vómitos	1	"Pregunte al paciente: ""Durante esta enfermedad ha tenido o tiene:"""	NULL	NULL	hxC_Vomitos	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermDiarreaVomitos sintomasEnfermaNeuroVomitos	NULL	NULL	NULL	NULL	NULL	NULL	1
15615ad5-42ee-48ff-913c-6f604164c061	318	2	1	Checkpoint	2	Si tiene vómitos	NULL	NULL	@hxC_Vomitos = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
a8bc193f-8569-4e97-b94b-50952a990ba8	318	3	2	Question	2.1	"Pregunte al paciente: ""¿En su peor día, cuántas veces vomitó?"""	0	NULL	NULL	NULL	hxC_VomitosVeces	Integer	NULL	4	1	1	50	NULL	10	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermDiarreaVomitosVeces	NULL	NULL	NULL	NULL	NULL	NULL	1
58ec9bc3-ffca-41f6-8e3a-addfadd48a42	318	4	2	Question	2.2	"Pregunte al paciente: ""¿De los últimos ocho dias, cuántos dias tuvo vómitos?"""	0	NULL	NULL	NULL	hxC_Vomitos8Dias	Integer	NULL	4	1	1	8	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermDiarreaVomitos8Dias	NULL	NULL	NULL	NULL	NULL	NULL	1
0fb75cf8-5a02-48a5-a647-e022cbd1a823	318	5	2	Question	2.3	"Pregunte al paciente: ""¿Actualmente tiene vómitos?"""	0	NULL	NULL	NULL	hxC_VomitosActual	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermDiarreaVomitosActual	NULL	NULL	NULL	NULL	NULL	NULL	1
77eda258-7855-4f66-849d-8c7731785c28	318	6	1	Question	3	Escalofríos	1	"Pregunte al paciente: ""Durante esta enfermedad ha tenido o tiene:"""	NULL	NULL	hxC_Escalofrios	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaFebrilEscalofrios sintomasEnfermRespiraEscalofrios sintomasEnfermaNeuroEscalofrios	NULL	NULL	NULL	NULL	NULL	NULL	1
425f5f77-a03e-46c7-8707-1d55c8ded26b	318	7	1	Checkpoint	4	Si tiene escalofríos	NULL	NULL	@hxC_Escalofrios = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
fc2c50a3-f46c-4d24-bf31-b40285b4801d	318	8	2	Question	4.1	¿Actualmente tiene escalofríos?	0	NULL	NULL	NULL	hxC_EscalofriosActual	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaFebrilEscalofriosActual	NULL	NULL	NULL	NULL	NULL	NULL	1
7964ea67-9b90-46f9-ac5c-7cc41557d286	318	9	2	Question	4.2	¿Desde hace cuántos días empezó con escalofríos?	0	NULL	NULL	NULL	hxC_EscalofriosEmpezoHaceDias	Integer	NULL	4	1	0	NULL	NULL	14	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaFebrilEscalofriosEmpezoHaceDias	NULL	NULL	NULL	NULL	NULL	NULL	1
c11ee908-5bbd-4758-992a-3d8a19ef1d4d	318	10	1	Checkpoint	5	Tiene 2 años o más	NULL	NULL	@edadAnios >= 2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
3a524f90-a76a-4733-8b3c-22364501c020	318	11	2	Question	5.1	Calambres, retorcijones, o dolor abdominal o del estómago	1	Durante esta enfermedad ha tenido o tiene:	NULL	NULL	hxC_Calambres	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaNeuroCalambres	NULL	NULL	NULL	NULL	NULL	NULL	1
41ab444c-6f0a-4cf9-ad3b-a503b248c1d3	318	12	2	Question	5.2	Náusea	1	Durante esta enfermedad ha tenido o tiene:	NULL	NULL	hxC_Nausea	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaNeuroNausea	NULL	NULL	NULL	NULL	NULL	NULL	1
870f5821-8b86-4a6d-8fdb-44432fdd67e8	318	13	2	Question	5.3	Dolor de cabeza	1	"Pregunte al paciente: ""Durante esta enfermedad ha tenido o tiene:"""	NULL	NULL	hxC_DolorCabeza	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaFebrilDolorCabeza sintomasEnfermaNeuroDolorCabeza sintomasEnfermRespiraDolorCabeza	NULL	NULL	NULL	NULL	NULL	NULL	1
8ed972fe-8d4b-4ed8-b0cd-58a004b2b215	318	14	2	Checkpoint	5.4	Si tiene dolor de cabeza	NULL	NULL	@hxC_DolorCabeza = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
d84c109f-f4c6-4bf7-8740-4fa7f0ba198f	318	15	3	Question	5.4.1	¿Actualmente tiene dolor de cabeza?	0	NULL	NULL	NULL	hxC_DolorCabezaActual	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaFebrilDolorCabezaActual	NULL	NULL	NULL	NULL	NULL	NULL	1
45c6c486-880e-413b-823d-ac9054dbabd2	318	16	3	Question	5.4.2	¿Desde hace cuántos días empezó con dolor de cabeza?	0	NULL	NULL	NULL	hxC_DolorCabezaEmpezoHaceDias	Integer	NULL	4	1	0	NULL	NULL	14	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaFebrilDolorCabezaEmpezoHaceDias	NULL	NULL	NULL	NULL	NULL	NULL	1
12d18763-a335-4551-a1ed-42a8dc1400e8	318	17	2	Question	5.5	Dolor de músculos	1	"Pregunte al paciente: ""Durante esta enfermedad ha tenido o tiene:"""	NULL	NULL	hxC_DolorMusculos	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaFebrilDolorMusculos sintomasEnfermaNeuroDolorMuscular sintomasEnfermRespiraDolorMuscular	NULL	NULL	NULL	NULL	NULL	NULL	1
25124bb4-0388-411f-a154-58745db8f8ed	318	18	2	Checkpoint	5.6	Si tiene Dolor de músculos	NULL	NULL	@hxC_DolorMusculos = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
28b6913d-828a-4251-bc38-57a22649dfc8	318	19	3	Question	5.6.1	¿Actualmente tiene dolor de músculos?	0	NULL	NULL	NULL	hxC_DolorMusculosActual	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaFebrilDolorMusculosActual	NULL	NULL	NULL	NULL	NULL	NULL	1
0b0e5387-6e73-4c9c-ab27-5267663e3f7a	318	20	3	Question	5.6.2	¿Desde hace cuántos días empezó con dolor de músculos?	0	NULL	NULL	NULL	hxC_DolorMusculosEmpezoHaceDias	Integer	NULL	4	1	0	NULL	NULL	14	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaFebrilDolorMusculosEmpezoHaceDias	NULL	NULL	NULL	NULL	NULL	NULL	1
7abd7b90-796f-4feb-93e4-7ca2ace805a7	318	21	2	Question	5.7	Debilidad generalizada	1	Durante esta enfermedad ha tenido o tiene:	NULL	NULL	hxC_DebilidadGeneral	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermaNeuroDebilidadGeneral	NULL	NULL	NULL	NULL	NULL	NULL	1
2487aac3-9070-437e-bf97-38f2fc0eb370	318	22	2	Question	5.8	Malestar	1	Durante esta enfermedad ha tenido o tiene:	NULL	NULL	hxC_Malestar	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	malestar	NULL	NULL	NULL	NULL	NULL	NULL	1
64ab5b58-2ff0-4dc3-b216-5964e7404cc8	318	23	2	Question	5.9	Falta de apetito	1	Durante esta enfermedad ha tenido o tiene:	NULL	NULL	hxC_FaltaApetito	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	faltaApetito	NULL	NULL	NULL	NULL	NULL	NULL	1
b993852a-1775-4e80-b4fe-28edbcde5b01	306	1	1	Info	1	"Diga al paciente: ""Gracias por su paciencia. Voy a hacerle algunas preguntas sobre los síntomas de su enfermedad actual de diarrea."""	NULL	NULL	NULL	NULL	NULL	Info	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
e466c6b1-ff47-4967-9872-84bcb8cae943	306	2	1	Question	2	"Pregunte al paciente: ""¿Actualmente tiene diarrea o asientos líquidos?"""	0	NULL	NULL	NULL	hxD_diarreaActual	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	diarreaActual	NULL	NULL	NULL	NULL	NULL	NULL	1
4aabd8ef-2d48-446f-bcfb-1fb23a9251ce	306	3	1	Checkpoint	3	Si actualmente no tiene diarrea	NULL	NULL	@hxD_diarreaActual = 2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
2ad2ef5d-c3ce-4cef-8c21-32ef8243af28	306	4	2	Question	3.1	"Pregunte al paciente: ""¿Hace cuántos días la tuvo?"""	0	NULL	NULL	NULL	hxD_diarreaActualHaceDias	Integer	NULL	4	1	1	365	NULL	7	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	diarreaActualHaceDias	NULL	NULL	NULL	NULL	NULL	NULL	1
f11655e2-1093-4a9e-b54b-ac6f77113cf9	306	5	1	Question	4	Asientos con sangre	1	"Pregunte al paciente: ""Durante esta enfermedad ha tenido o tiene:"""	NULL	NULL	hxD_ConSangre	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermDiarreaConSangre	NULL	NULL	NULL	NULL	NULL	NULL	1
431b0d7e-96c1-4705-a4f9-09ce3c87c8e0	306	6	1	Question	5	Asientos con moco	1	"Pregunte al paciente: ""Durante esta enfermedad ha tenido o tiene:"""	NULL	NULL	hxD_ConMoco	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	sintomasEnfermDiarreaConMoco	NULL	NULL	NULL	NULL	NULL	NULL	1
bb1e5e58-1caf-43b2-9edd-0237c2a150d7	306	7	1	Question	6	Diarrea con apariencia de agua de arroz	1	"Pregunte al paciente: ""Durante esta enfermedad ha tenido o tiene:"""	NULL	NULL	hxD_diarreaAguaArroz	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
ec7cdb59-4b1a-4738-bc16-eaece89f5f64	306	8	1	Question	7	Calambres, retorcijones, o dolor abdominal o del estómago	1	"Pregunte al paciente: ""Durante esta enfermedad ha tenido o tiene:"""	NULL	NULL	hxD_calambresDolorAbdominal	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	calambresDolorAbdominal	NULL	NULL	NULL	NULL	NULL	NULL	1
9068e275-a313-49db-855a-b89306cf820a	306	9	1	Question	8	Algún médico le ha dicho que tiene una condición intestinal crónica como: -colitis ulcerativa -enfermedad inflamatoria gastrointestinal -Crohn -enfermedad celiaca -intolerancia lactosa -síndrome de mala absorción	0	NULL	NULL	NULL	hxD_condicionIntestinal	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	condicionIntestinal	NULL	NULL	NULL	NULL	NULL	NULL	1
4f452b31-82ca-49ad-af96-e0ada136f52e	306	10	1	Checkpoint	9	Si tiene alguna condición intestinal	NULL	NULL	@hxD_condicionIntestinal = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
cf44190e-b4fc-4cdf-80c0-b9a88f4dc17a	306	11	2	Question	9.1	Especifique qué condición intestinal crónica tenía	0	NULL	NULL	NULL	hxD_condicionIntestinal_esp	TextArea	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	condicionIntestinal_esp	NULL	NULL	NULL	NULL	NULL	NULL	1
b3998933-a358-4ba1-96c2-3be25a68c56b	306	12	1	Checkpoint	10	Si el paciente tiene menor de 5 años	NULL	NULL	@edadAnios <= 5	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
906743b7-2c50-42ff-965c-e86e0e8e66d4	306	13	2	Question	10.1	"Pregunte al padre/tutor: ""¿Su hijo/a bebe ávidamente con sed mayor de lo usual?"""	0	NULL	NULL	NULL	hxD_bebeConSed	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	bebeConSed	NULL	NULL	NULL	NULL	NULL	NULL	1
