SectionItemGuid	questionnaire_set_name	questionnaire_name	section_name	Number	MainText	HelpText	ChangeType	Comments	VariableName	SectionID	Ordinal	Level	Visible	Type
341c857f-2644-4bd5-833f-52b5bcab942c	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	4	Febril	NULL			NULL	304	6	1	1	Checkpoint
770dfb1d-a70d-4d92-b54a-ee664ae4319d	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	4.1	El paciente es elegible para el estudio de Febril.	NULL			NULL	304	7	2	1	Info
158f9f7a-3007-4f72-b8b1-31a8bc832735	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	5	Diarrea Y Respiratoria	NULL			NULL	304	8	1	1	Checkpoint
0f691c9e-9fe6-4a84-aa57-87f5ffdbfc2f	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	5.1	El paciente es elegible para los estudios de Diarrea y Respiratorio.	NULL			NULL	304	9	2	1	Info
21323e55-3c6b-4bd1-8cf5-bfb705130e1c	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	6	Si paciente NO es elegible para Diarrea ni Respiratoria ni Febriles	NULL			NULL	304	10	1	1	Checkpoint
399e9e94-2273-4bcf-9d95-6fb3b9777fca	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	6.1	El paciente NO cumple con los criterios de inclusión.  Agradezca a la persona por el tiempo y la información que compartió con nosotros.  Hágale saber que afortunada- mente no tiene el tipo de enfer- medad que estamos estudiando.	NULL			NULL	304	11	2	1	Info
df27b09c-e087-4872-8eb8-e4370302d42f	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7	Si el paciente es elegible para al menos uno de los estudios	NULL			NULL	304	12	1	1	Checkpoint
120c9a82-c0aa-4c7a-a8df-cb4d81457b91	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.1	El paciente CUMPLE con los criterios de inclusión.  En este momento debe proporcionarle al paciente el Consentimiento (y si aplica, Asentimiento) escrito para que lo lean y lo firmen si están de acuerdo.	NULL			NULL	304	13	2	1	Info
22ca9d39-0d32-4d0a-a4a8-09749a2b44da	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.2	Anote si el paciente o su padre/tutor dio su consentimiento escrito	Debe indicar si el paciente o persona responsable de éste dio el CONSENTIMIENTO para ser incluido en el estudio.			consentimientoEscrito	304	14	2	1	Question
b9e5d04d-63bd-42a2-9df3-ac6df6e74347	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.3	Si el paciente tiene entre 7 y 17 años	NULL			NULL	304	15	2	1	Checkpoint
82e97084-635a-4ed8-92c9-634d0542c639	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.3.1	Anote si el paciente dio su asentimiento escrito	Debe indicar si el paciente dio su ASENTIMIENTO para ser incluido en el estudio.			asentimientoEscrito	304	16	3	1	Question
070981cd-92b3-4afe-9963-e8b3012cbe06	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.3.2	Si asentimiento escrito NO APLICA	NULL			NULL	304	17	3	1	Checkpoint
c6de2e1f-928c-4026-a915-b8560680f3a1	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.3.2.1	Especifique la razón por la que el asentimiento NO aplicó	Debe especifique la razón por la que asentimiento NO aplicó			asentimientoEscritoNARazon	304	18	4	1	Question
e755ddff-b3d7-45ae-b761-4d0a5f161bb3	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.4	Si no dio consentimiento o asentimiento escrito	NULL			NULL	304	19	2	1	Checkpoint
f37398e7-2335-494b-ae87-f7e777357054	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.4.1	Especifique razón(es) por la que NO dio consentimiento o asentimiento	Debe especifique la razón por la que asentimiento NO no se dio consentimienot o asentimiento:				304	20	3	1	Question
425dfe8a-44b9-4565-a783-145b68666287	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.4.2	Si una de las razones por las que no se dio consentimiento es "Otra"	NULL			NULL	304	21	3	1	Checkpoint
f2500211-e70a-4b38-bf68-f3bf20bd65e6	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.4.2.1	Especifique la otra razón	NULL			ConsentimientoEscritoNoRazonOtraRazon_esp	304	22	4	1	Question
21eb4ef2-6dad-41dc-b643-1e2f72a53a24	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5	Si dio consentimiento (y asentimiento cuando aplica) escrito	NULL			NULL	304	23	2	1	Checkpoint
33bd386f-2117-4d6c-acb0-f7aaa231510c	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.1	Anote si el paciente quedó inscrito en el estudio	Debe indicar si se INSCRIBE AL PACIENTE DENTRO DEL ESTUDIO.			pacienteInscritoViCo	304	24	3	1	Question
32167d8c-f3d6-4866-95b3-e81ddb0d97bb	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.2	Si NO inscribió al paciente	NULL			NULL	304	25	3	1	Checkpoint
fc58b463-3e96-40f7-9a2b-1fae557b6d42	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.2.1	Especifique la razón por la que NO se inscribe al paciente	Indique la razón por la que el paciente NO SE INSCRIBE en el estudio.			pacienteInscritoViCoNoRazon	304	26	4	1	Question
ae5d49f6-30d6-419e-8a1a-a979b5e330c9	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.2.2	Si la razón por la que NO se inscribe al paciente es 'Otra'	NULL			NULL	304	27	4	1	Checkpoint
e5185eb9-17d1-4127-a2ff-fe976aba2122	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.2.2.1	Especifique la razón por la que NO se  inscribe	Especifique la razón por la que el paciente NO SE INSCRIBE en el estudio.			pacienteInscritoViCoNoRazon_Otra	304	28	5	1	Question
e58dcf1d-520a-4c69-8b84-dce6f96bdb29	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.3	Si se inscribe al paciente	NULL			NULL	304	29	3	1	Checkpoint
929044bc-bd90-4e0a-8ca8-07a282d701ca	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.3.1	Ingrese el código de la etiqueta que identificará al paciente y sus muestras	Ingrese el código de la etiqueta que identificará paciente y sus muestras.			SASubjectID	304	30	4	1	Question
e1e67d8c-024a-4af0-a6a9-f5f35c624547	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.3.2	¿Hay un número teléfonico a donde podamos contactarle?	NULL			telefonoTiene	304	31	4	1	Question
ad997953-d760-4ff0-a28d-99bd0563bb5c	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.3.3	Si tiene un número teléfonico:	NULL			NULL	304	32	4	1	Checkpoint
3496fa15-cdcc-4e9e-bc64-9298a4a1e357	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.3.3.1	Número de teléfono:	NULL			telefonoNumero	304	33	5	1	Question
7a797ce4-8341-4836-8912-cb9e2a9d56b6	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.3.4	Si la enfermedad empezó hace 3 días o menos y elegibleETI_MSP es "Sí"	NULL			NULL	304	34	4	1	Checkpoint
c3b7a3de-0748-43fd-a600-7002cc77f795	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.3.4.1	¡¡EL PACIENTE ES ELEGIBLE PARA VIGILANCIA DE INFLUENZA!!  Marque todas las etiquetas con marcador ROSADO.	NULL			NULL	304	35	5	1	Info
2bc336dc-e80c-41e8-82a7-7855604b1efb	Puesto de Salud	P1 Sospechosos	Consentimiento y Enrolamiento	7.5.3.5	Favor de tomar las muestras necesarias antes de proseguir, y anote la información en el formulario de Toma de Muestras	NULL			NULL	304	36	4	1	Info
dd882ea3-5763-482d-8c4b-8a4210e8d6d9	Puesto de Salud	P5 Muestras	Muestras de ViCo	1	Si es un paciente de Diarrea	NULL			NULL	305	1	1	1	Checkpoint
2f2c3dfc-d498-4ab1-bf07-d051f443e97e	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.1	¿Colectó alguna muestra de heces?	NULL			muestraHecesColecta	305	2	2	1	Question
da44b8b3-1fb4-48a7-a7e9-5bc0cf899823	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.2	Si NO colectó una muestra de heces	NULL			NULL	305	3	2	1	Checkpoint
09248eb0-850b-477f-ab2f-cfa25270f6bc	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.2.1	¿Por qué no pudo colectar una muestra de heces?	NULL			MuestraHecesNoRazon	305	4	3	1	Question
e4f2f8fa-80cb-49a8-a9c4-6c5cf9af3d3c	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.2.2	Si la razón es "Otra"	NULL			NULL	305	5	3	1	Checkpoint
2c9d3f06-aea2-45d9-89be-ffe7c095821e	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.2.2.1	Especifique la otra razón	NULL			MuestraHecesNoRazonOtra_esp	305	6	4	1	Question
34baed79-c6fe-48b6-b84e-c94d875c275f	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3	Si colectó muestra de heces	NULL			NULL	305	7	2	1	Checkpoint
867536f1-942e-4e57-aea9-a966a61ff39e	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.1	¿Colectó un hisopo tipo Cary Blair?	NULL			muestraHecesHisopoCaryBlairColecta	305	8	3	1	Question
bc5f104e-ef4d-47a1-9b79-7a57d792f731	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.2	Si colectó hisopo tipo Cary Blair	NULL			NULL	305	9	3	1	Checkpoint
2ab0a5f4-439f-4230-8738-9caebd78c6bf	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.2.1	¿Cuándo obtuvo el hisopo tipo Cary Blair?	NULL			muestraHecesHisopoCaryBlairFechaHora	305	10	4	1	Question
d4450f39-9f0c-41e8-b5ae-723ae2981002	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.2.2	¿Cómo obtuvó el hisopo Cary Blair?	NULL			muestraHecesHisopoCaryBlairTipo	305	11	4	1	Question
fd3b5524-1514-4601-a5db-0e1616dd10f5	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.3	Si NO colectó hisopo tipo Cary Blair	NULL			NULL	305	12	3	1	Checkpoint
3b21cd73-b72e-4940-b3c8-10e33035a5ca	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.3.1	¿Por qué no pudo conseguir un hisopo tipo Cary Blair?	NULL			muestraHecesHisopoCaryBlairNoRazon	305	13	4	1	Question
f6fbbfa6-6646-4165-9287-b2ba9a1b3fa3	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.3.2	Si la razón es "Otra"	NULL			NULL	305	14	4	1	Checkpoint
578cf102-a0e4-4cf5-b098-9825a52d80fe	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.3.2.1	Especifique la otra razón	NULL			muestraHecesHisopoCaryBlairNoRazonOtra_esp	305	15	5	1	Question
85b79e5a-2718-4ff5-b41c-acf530dd5b04	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.4	¿Colectó una muestra de heces entera?	NULL			muestraHecesEnteraColecta	305	16	3	1	Question
1f00035c-4d42-49ce-8c54-f7e36badd513	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.5	Si NO colectó muestra de heces entera	NULL			NULL	305	17	3	1	Checkpoint
0dcba7ec-a3b1-4e2e-8243-89318ccb85be	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.5.1	¿Por qué no pudo colectar una muestra de heces entera?	NULL			muestraHecesEnteraNoRazon	305	18	4	1	Question
fdd7ee92-59b1-4685-b742-5c820af3f5d9	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.5.2	Si la razón es "Otra"	NULL			NULL	305	19	4	1	Checkpoint
d9e439dd-810c-4620-8dca-835e1c87f264	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.5.2.1	Especifique la otra razón	NULL			muestraHecesEnteraNoRazonOtra_Esp	305	20	5	1	Question
f5b7667a-063e-406a-a298-779a36de4fc3	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.6	Si colectó muestra de heces entera	NULL			NULL	305	21	3	1	Checkpoint
9bd62aca-489c-4cea-8f60-15cb90808bc5	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.6.1	¿Cuándo se obtuvo esta muestra entera?	NULL			muestraHecesEnteraFechaHora	305	22	4	1	Question
b047151b-193c-43f1-a7a2-1e8b22ac69d9	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.6.2	¿La muestra está líquida?	NULL			muestraHecesEnteraLiquida	305	23	4	1	Question
139e9434-198e-438f-b536-ea3a2508747d	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.6.3	¿La muestra tiene apariencia de agua de arroz?	NULL			muestraHecesEnteraAguaArroz	305	24	4	1	Question
def2bb18-cfd4-489e-9253-8ca244a05d1c	Puesto de Salud	P5 Muestras	Muestras de ViCo	1.3.6.4	¿La muestra cubre el fondo del contedor plástico?	NULL			muestraHecesEnteraCubreFondo	305	25	4	1	Question
72dc0944-4041-4fde-8161-abe62cca2b6a	Puesto de Salud	P5 Muestras	Muestras de ViCo	2	Si es un paciente de Respiratorias	NULL			NULL	305	26	1	1	Checkpoint
bbb8999a-2d4f-492a-85ee-bb406b25aafe	Puesto de Salud	P5 Muestras	Muestras de ViCo	2.1	¿Colectó un hisopo nasofaríngeo (NF)?	NULL			muestraFroteNP	305	27	2	1	Question
1a903bfb-c4df-4665-bf32-b3b5b4a799fe	Puesto de Salud	P5 Muestras	Muestras de ViCo	2.2	Si NO colectó muestra de Frote NF	NULL			NULL	305	28	2	1	Checkpoint
f9dcc909-c670-4d64-a249-101a5b54458d	Puesto de Salud	P5 Muestras	Muestras de ViCo	2.2.1	¿Por qué no se tomo el hisopo NF?	NULL			muestraFroteNPNoRazon	305	29	3	1	Question
925dca94-c220-4219-81cb-d5ebd63e5da0	Puesto de Salud	P5 Muestras	Muestras de ViCo	2.2.2	Si la razón es "Otra"	NULL			NULL	305	30	3	1	Checkpoint
f529e063-402d-4bea-aa5b-2e2df7c06e61	Puesto de Salud	P5 Muestras	Muestras de ViCo	2.2.2.1	Especifique la otra razón	NULL			muestraFroteNPNoRazonOtra_esp	305	31	4	1	Question
05906476-886d-4a89-a329-13c92cff55c8	Puesto de Salud	P5 Muestras	Muestras de ViCo	2.3	Si colectó muestra de Frote NF	NULL			NULL	305	32	2	1	Checkpoint
053385eb-0fb8-4df7-a9fe-c80691ed73cc	Puesto de Salud	P5 Muestras	Muestras de ViCo	2.3.1	¿Cuándo tomó el hisopo NF?	NULL			muestraFroteNPFechaHora	305	33	3	1	Question
ac64b01e-8c44-4dc3-b015-d1f38c78abe3	Puesto de Salud	P5 Muestras	Muestras de ViCo	3	Si colectamos una muestra	NULL			NULL	305	34	1	1	Checkpoint
515a8acb-9d38-4454-9789-fcd66022c64c	Puesto de Salud	P5 Muestras	Muestras de ViCo	3.1	(A la enfermera) ¿El paciente ha firmado consentimiento escrito para conservar sus muestras para usarlas en proyectos futuros con nuevas pruebas y para buscar otras causas de estas enfermedades?	NULL			consentimientoGuardarMuestras	305	35	2	1	Question
db1eb203-bae2-4187-9d66-09bc3764ccb1	Puesto de Salud	P2 Informe del Caso	L - Hx Común	1	Vómitos	NULL			hxC_Vomitos	318	1	1	1	Question
15615ad5-42ee-48ff-913c-6f604164c061	Puesto de Salud	P2 Informe del Caso	L - Hx Común	2	Si tiene vómitos	NULL			NULL	318	2	1	1	Checkpoint
a8bc193f-8569-4e97-b94b-50952a990ba8	Puesto de Salud	P2 Informe del Caso	L - Hx Común	2.1	Pregunte al paciente: "¿En su peor día, cuántas veces vomitó?"	NULL			hxC_VomitosVeces	318	3	2	1	Question
58ec9bc3-ffca-41f6-8e3a-addfadd48a42	Puesto de Salud	P2 Informe del Caso	L - Hx Común	2.2	Pregunte al paciente: "¿De los últimos ocho dias, cuántos dias tuvo vómitos?"	NULL			hxC_Vomitos8Dias	318	4	2	1	Question
0fb75cf8-5a02-48a5-a647-e022cbd1a823	Puesto de Salud	P2 Informe del Caso	L - Hx Común	2.3	Pregunte al paciente: "¿Actualmente tiene vómitos?"	NULL			hxC_VomitosActual	318	5	2	1	Question
77eda258-7855-4f66-849d-8c7731785c28	Puesto de Salud	P2 Informe del Caso	L - Hx Común	3	Escalofríos	NULL			hxC_Escalofrios	318	6	1	1	Question
425f5f77-a03e-46c7-8707-1d55c8ded26b	Puesto de Salud	P2 Informe del Caso	L - Hx Común	4	Si tiene escalofríos	NULL			NULL	318	7	1	1	Checkpoint
fc2c50a3-f46c-4d24-bf31-b40285b4801d	Puesto de Salud	P2 Informe del Caso	L - Hx Común	4.1	¿Actualmente tiene escalofríos?	NULL			hxC_EscalofriosActual	318	8	2	1	Question
7964ea67-9b90-46f9-ac5c-7cc41557d286	Puesto de Salud	P2 Informe del Caso	L - Hx Común	4.2	¿Desde hace cuántos días empezó con escalofríos?	NULL			hxC_EscalofriosEmpezoHaceDias	318	9	2	1	Question
c11ee908-5bbd-4758-992a-3d8a19ef1d4d	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5	Tiene 2 años o más	NULL			NULL	318	10	1	1	Checkpoint
3a524f90-a76a-4733-8b3c-22364501c020	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.1	Calambres, retorcijones, o dolor abdominal o del estómago	NULL			hxC_Calambres	318	11	2	1	Question
41ab444c-6f0a-4cf9-ad3b-a503b248c1d3	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.2	Náusea	NULL			hxC_Nausea	318	12	2	1	Question
870f5821-8b86-4a6d-8fdb-44432fdd67e8	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.3	Dolor de cabeza	NULL			hxC_DolorCabeza	318	13	2	1	Question
8ed972fe-8d4b-4ed8-b0cd-58a004b2b215	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.4	Si tiene dolor de cabeza	NULL			NULL	318	14	2	1	Checkpoint
d84c109f-f4c6-4bf7-8740-4fa7f0ba198f	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.4.1	¿Actualmente tiene dolor de cabeza?	NULL			hxC_DolorCabezaActual	318	15	3	1	Question
45c6c486-880e-413b-823d-ac9054dbabd2	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.4.2	¿Desde hace cuántos días empezó con dolor de cabeza?	NULL			hxC_DolorCabezaEmpezoHaceDias	318	16	3	1	Question
12d18763-a335-4551-a1ed-42a8dc1400e8	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.5	Dolor de músculos	NULL			hxC_DolorMusculos	318	17	2	1	Question
25124bb4-0388-411f-a154-58745db8f8ed	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.6	Si tiene Dolor de músculos	NULL			NULL	318	18	2	1	Checkpoint
28b6913d-828a-4251-bc38-57a22649dfc8	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.6.1	¿Actualmente tiene dolor de músculos?	NULL			hxC_DolorMusculosActual	318	19	3	1	Question
0b0e5387-6e73-4c9c-ab27-5267663e3f7a	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.6.2	¿Desde hace cuántos días empezó con dolor de músculos?	NULL			hxC_DolorMusculosEmpezoHaceDias	318	20	3	1	Question
7abd7b90-796f-4feb-93e4-7ca2ace805a7	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.7	Debilidad generalizada	NULL			hxC_DebilidadGeneral	318	21	2	1	Question
2487aac3-9070-437e-bf97-38f2fc0eb370	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.8	Malestar	NULL			hxC_Malestar	318	22	2	1	Question
64ab5b58-2ff0-4dc3-b216-5964e7404cc8	Puesto de Salud	P2 Informe del Caso	L - Hx Común	5.9	Falta de apetito	NULL			hxC_FaltaApetito	318	23	2	1	Question
b993852a-1775-4e80-b4fe-28edbcde5b01	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	1	Diga al paciente: "Gracias por su paciencia. Voy a hacerle algunas preguntas sobre los síntomas de su enfermedad actual de diarrea."	NULL			NULL	306	1	1	1	Info
e466c6b1-ff47-4967-9872-84bcb8cae943	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	2	Pregunte al paciente: "¿Actualmente tiene diarrea o asientos líquidos?"	NULL			hxD_diarreaActual	306	2	1	1	Question
4aabd8ef-2d48-446f-bcfb-1fb23a9251ce	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	3	Si actualmente no tiene diarrea	NULL			NULL	306	3	1	1	Checkpoint
2ad2ef5d-c3ce-4cef-8c21-32ef8243af28	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	3.1	Pregunte al paciente: "¿Hace cuántos días la tuvo?"	NULL			hxD_diarreaActualHaceDias	306	4	2	1	Question
f11655e2-1093-4a9e-b54b-ac6f77113cf9	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	4	Asientos con sangre	NULL			hxD_ConSangre	306	5	1	1	Question
431b0d7e-96c1-4705-a4f9-09ce3c87c8e0	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	5	Asientos con moco	NULL			hxD_ConMoco	306	6	1	1	Question
bb1e5e58-1caf-43b2-9edd-0237c2a150d7	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	6	Diarrea con apariencia de agua de arroz	NULL			hxD_diarreaAguaArroz	306	7	1	1	Question
ec7cdb59-4b1a-4738-bc16-eaece89f5f64	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	7	Calambres, retorcijones, o dolor abdominal o del estómago	NULL			hxD_calambresDolorAbdominal	306	8	1	1	Question
9068e275-a313-49db-855a-b89306cf820a	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	8	Algún médico le ha dicho que tiene una condición intestinal crónica como: -colitis ulcerativa -enfermedad inflamatoria gastrointestinal -Crohn -enfermedad celiaca -intolerancia lactosa -síndrome de mala absorción	NULL			hxD_condicionIntestinal	306	9	1	1	Question
4f452b31-82ca-49ad-af96-e0ada136f52e	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	9	Si tiene alguna condición intestinal	NULL			NULL	306	10	1	1	Checkpoint
cf44190e-b4fc-4cdf-80c0-b9a88f4dc17a	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	9.1	Especifique qué condición intestinal crónica tenía	NULL			hxD_condicionIntestinal_esp	306	11	2	1	Question
b3998933-a358-4ba1-96c2-3be25a68c56b	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	10	Si el paciente tiene menor de 5 años	NULL			NULL	306	12	1	1	Checkpoint
906743b7-2c50-42ff-965c-e86e0e8e66d4	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	10.1	Pregunte al padre/tutor: "¿Su hijo/a bebe ávidamente con sed mayor de lo usual?"	NULL			hxD_bebeConSed	306	13	2	1	Question
55e52b3c-0dbe-4060-9993-5a5376cf81a8	Puesto de Salud	P2 Informe del Caso	C - Hx Diarrea	10.2	Pregunte al padre/tutor: "¿Su hijo/a es más irritable/incómodo/intranquilo de lo normal?"	NULL			hxD_irritableIncomodoIntranquilo	306	14	2	1	Question
6af98bab-92f6-43c0-a39b-7e1976317c6b	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	1	Diga al paciente: "Gracias por su paciencia. Voy a hacerle algunas preguntas sobre los síntomas de su enfermedad respiratoria actual."	NULL			NULL	315	1	1	1	Info
f3219f6e-5f71-4056-a288-532f85f736b5	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	2	¿Hace cuántos dias empezó el primer síntoma de su enfermedad respiratoria? (No incluya el día actual en la cuenta.)	NULL			respiraEmpezoHaceDias	315	2	1	1	Question
2e1462cf-95c1-44b1-a8b0-c4d368f9f081	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	3	Esputo o flema	Debe pregunterle al paciente si ha tenido dificultad para respirar durante su efermedad.			sintomasRespiraEsputo	315	3	1	1	Question
272ca4e8-511e-4358-a4df-7c6066317a43	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	4	Esputo con sangre	NULL			sintomasRespiraHemoptisis	315	4	1	1	Question
700692a9-6d0e-4522-baf7-4f6618c34236	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	5	Si el paciente es igual o mayor de 2 años	NULL			NULL	315	5	1	1	Checkpoint
c365980c-6379-4d77-992f-23ef704bfa1d	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	5.1	Falta de aire	Debe pregunterle al paciente si le hay faltado el aire durante su enfermedad.			sintomasRespiraFaltaAire	315	6	2	1	Question
b31cca7a-59e5-4f01-a78d-c592b1ef140a	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	5.2	Dolor de pecho al respirar	Debe pregunterle al paciente si le da dolor de pecho al respirar durante su enfermedad.			sintomasRespiraDolorPechoRespirar	315	7	2	1	Question
982f22be-ee81-4920-862c-64199e40a48b	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	6	Le gotea la nariz	NULL			hxR_GoteaNariz	315	8	1	1	Question
413612d5-7f56-4ead-95ac-ad1d9ae5e923	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	7	Estornudos	NULL			hxR_Estornudos	315	9	1	1	Question
f739177a-ddf7-4263-8f7f-83e548aa85f9	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	8	OBSERVE: ¿El paciente tiene quejido?	NULL			hxR_Quejido	315	10	1	1	Question
b2a4d844-7631-47b3-8b13-8ad36ac66f9a	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	9	Si el paciente es menor de 2 años	NULL			NULL	315	11	1	1	Checkpoint
99383c35-afa7-4391-b231-6c67425f9137	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	9.1	¿Pausa repetidamente para respirar cuando esta amamantando o bebiendo?	NULL			sintomasRespiraNinioPausaRepedimente	315	12	2	1	Question
6d0f0d49-8624-4c2e-85e8-5eb326de6cd6	Puesto de Salud	P2 Informe del Caso	D - Hx Respiratoria	9.2	¿Tiene aleteo nasal?	NULL			sintomasRespiraNinioAleteoNasal	315	13	2	1	Question
06d5ea17-8c02-4a46-a905-e8cdd1cbe7e8	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	1	Diga al paciente: "Para las siguientes preguntas me gustaría que pensara desde el primer dia que iniciaron las molestias de esta enfermedad."	NULL			NULL	307	1	1	1	Info
d793ab2e-9f49-4ccb-817d-6cd6b95d24f7	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	2	¿Buscó tratamiento para esta enfermedad en algún lugar (como centro o puesto de salud, farmacia, tienda) o con alguna persona (como médico privado, comadrona, amiga) antes de venir aquí al puesto?	NULL			buscoTratamientoAntes	307	2	1	1	Question
77aec238-80c2-43c8-b8a6-3d4f4a6b7538	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	3	Si el paciente buscó tratamiento en algún lugar antes de venir al puesto	NULL			NULL	307	3	1	1	Checkpoint
cd75cbf7-e0de-4b22-9fcf-a8df54cacca4	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	3.1	Cuando comenzó su enfermedad, ¿a dónde o a quién fue a buscar tratamiento? (marque todos los que aplican)	Indica qué tipo de establecimiento o persona es este.			otroTrat	307	4	2	1	Question
5c41aa6b-e9b3-4250-aca9-f0eb290abc2a	Puesto de Salud	P2 Informe del Caso	B - Hx de Tratamiento	3.2	Si es puesto de salud o centro de salud	NULL			NULL	307	5	2	1	Checkpoint
